PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,AI content level,AI content status,No. of content words,Meta description,H1,Depth,Is indexable page
21,https://siliconbased.dev/best-free-apis-2026,Best Free APIs in 2026,text/html; charset=utf-8,false,200,0,Very high,Success,1592,"Curated list of 30+ best free APIs: weather, maps, AI, finance, social, entertainment.",Best Free APIs in 2026,0,true
20,https://siliconbased.dev/asphalt-calculator,Asphalt Calculator,text/html; charset=utf-8,false,200,0,High,Success,1030,Calculate exact asphalt tonnage and volume needed for your paving project. Prevent shortages and over-ordering with our precise estimator.,Asphalt Calculator,0,true
20,https://siliconbased.dev/boruto-filler-list,Boruto Filler List,text/html; charset=utf-8,false,200,0,Very high,Success,1753,Skipping filler episodes saves you hours of viewing time. Find out which episodes you actually need to watch to follow the main story.,Boruto Filler List,0,true
20,https://siliconbased.dev/birthday-calculator,Birthday Calculator,text/html; charset=utf-8,false,200,0,Very high,Success,1235,"Want to know your exact age down to the day, or how many days until your next party? Uncover surprising facts about your birth date with our free tool.",Birthday Calculator,0,true
20,https://siliconbased.dev/12-minute-timer,12 Minute Timer: Free Online Countdown Tool,text/html; charset=utf-8,false,200,0,Very high,Success,1366,What happens when you dedicate exactly 1/5th of an hour to a single task? The '12-minute sprint' method might be the key to peak focus.,Online 12 Minute Timer,0,true
20,https://siliconbased.dev/analytics-setup-guide,"Analytics Setup Guide: GA4, Search Console & Event Tracking",text/html; charset=utf-8,false,200,0,High,Success,931,"A complete guide to configuring web analytics before launch. Learn how to implement Google Analytics 4, verify Search Console, and set up custom event tracking.",Analytics & Tracking Setup Guide,0,true
20,https://siliconbased.dev/2026-planner,2026 Planner & Calendar Calculator,text/html; charset=utf-8,false,200,0,Very high,Success,1180,"Planning ahead for next year? Discover exactly how many working days, weekends, and holidays are in 2026 before you schedule your projects.",2026 Planner & Calendar Calculator,0,true
20,https://siliconbased.dev/ama-citation-generator,AMA Citation Generator,text/html; charset=utf-8,false,200,0,Very high,Success,2339,Learn how to easily format references using our AMA Citation Generator. Discover the nuances behind the style—can you spot the common mistake most students...,AMA Citation Generator,0,true
20,https://siliconbased.dev/adobe-qr-code-generator,Adobe QR Code Generator,text/html; charset=utf-8,false,200,0,Very high,Success,2294,Learn how to bridge the physical and digital worlds using an Adobe QR Code Generator. Find out the secret to making your codes unscannable by accident.,Adobe QR Code Generator,0,true
20,https://siliconbased.dev/bing-ai-image-generator,Bing AI Image Generator,text/html; charset=utf-8,false,200,0,High,Success,2041,Unleash your creativity with the Bing AI Image Generator. Learn the prompting techniques that separate amateur generations from professional masterpieces.,Bing AI Image Generator,0,true
20,https://siliconbased.dev/14-minute-timer,14 Minute Timer: Free Online Countdown Tool,text/html; charset=utf-8,false,200,0,Very high,Success,1286,Why are developers ditching the 15-minute break for a strict 14-minute timer? Discover the psychological secret to unstoppable momentum.,Online 14 Minute Timer,0,true
20,https://siliconbased.dev/7-minute-timer,7 Minute Timer: Free Online Countdown Tool,text/html; charset=utf-8,false,200,0,High,Success,1328,Stop procrastinating right now. Here is why setting a strict 7-minute deadline is the only psychological hack you need to start difficult tasks.,Online 7 Minute Timer,0,true
20,https://siliconbased.dev/angular-vs-react,Angular vs React in 2026: Enterprise Rigor vs Ecosystem,text/html; charset=utf-8,false,200,0,High,Success,834,"Compare Angular's strict, opinionated framework against React's flexible, component-based library. Understand which is best for enterprise.",Angular vs React in 2026,0,true
